year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,12,0,0,1,2,-12.95,342.3,-24.08,336.1,-21.55,333.8,MTWA,1723,0,0
2018,5,4,12,0,0,1,2,12.07,174.5,26.44,169,25.15,166.2,MTWA,1727,0,0
2018,5,4,12,0,0,1,2,33.14,205.7,52.33,201.4,54.14,193.7,MTWA,1731,0,0
2018,5,4,12,0,0,1,2,27.37,341,15.03,346.2,16.36,347.8,MTWA,1735,0,0
2018,5,4,12,0,0,1,2,-19.92,156.5,-9.064,160,-11.05,161,MTWA,1740,0,0
2018,5,4,12,0,0,1,2,15.19,251.1,30.57,255.5,36.37,254.4,MTWA,1744,0,0
2018,5,4,12,0,0,1,2,18.76,249.2,34.44,254.4,40.21,253.1,MTWA,1748,0,0
2018,5,4,12,0,0,1,0,-75.39,60.38,-81.21,169.8,-80.28,206.9,MTWA,1753,0,0
2018,5,4,12,0,0,1,2,19.75,337.6,8.593,340.9,10.49,341.9,MTWA,1757,0,0
2018,5,4,12,0,0,1,2,12.86,236.1,30.97,238.3,36.02,236.2,MTWA,1761,0,0
2018,5,4,12,0,0,1,1,-1.783,218,17.75,217.3,21.32,215.6,MTWA,1765,0,0
2018,5,4,12,0,0,1,1,5.597,216.7,25.14,216.1,28.58,213.6,MTWA,1770,0,0
2018,5,4,12,0,0,1,2,-20.5,235.6,-2.081,233.5,2.753,233.5,MTWA,1774,0,0
2018,5,4,12,0,0,1,2,-18.73,248.5,-2.168,245.8,3.31,245.8,MTWA,1778,0,0
2018,5,4,12,0,0,1,2,-28.69,228.3,-9.576,226,-5.226,226.5,MTWA,1783,0,0
2018,5,4,12,0,0,1,2,28.47,103.4,19.88,94.63,13.9,94.48,MTWA,1787,0,0
2018,5,4,12,0,0,1,2,-27.38,290.3,-20.93,281.1,-15.04,280.8,MTWA,1791,0,0
2018,5,4,12,0,0,1,2,21.65,223.4,40.97,224.5,45.02,220.3,MTWA,1795,0,0
2018,5,4,12,0,0,1,0,-61.53,320,-60.36,283.1,-54.5,281.2,MTWA,1800,0,0
2018,5,4,12,0,0,1,2,-22.98,253.8,-7.299,249.8,-1.66,249.9,MTWA,1804,0,0
2018,5,4,12,0,0,1,1,9.671,216.3,29.22,215.7,32.6,212.7,MTWA,1808,0,0
2018,5,4,12,0,0,1,2,-20.21,266.7,-7.476,262.2,-1.53,262.3,MTWA,1813,0,0
2018,5,4,12,0,0,1,2,-1.607,217.3,17.93,216.6,21.45,214.9,MTWA,1817,0,0
2018,5,4,12,0,0,1,2,33.04,208.9,52.44,205.7,54.68,198.1,MTWA,1821,0,0
2018,5,4,12,0,0,1,2,1.689,252,17.18,253.3,22.92,252.6,MTWA,1825,0,0
2018,5,4,12,0,0,1,1,9.944,220,29.42,219.8,33.15,216.9,MTWA,1830,0,0
2018,5,4,12,0,0,1,2,20.41,320.9,14.09,325.9,17.37,327.4,MTWA,1834,0,0
2018,5,4,12,0,0,1,2,-10.68,229.6,8.274,228.7,12.77,228,MTWA,1838,0,0
2018,5,4,12,0,0,1,1,2.235,227.8,21.29,227.9,25.69,226.2,MTWA,1843,0,0
2018,5,4,12,0,0,1,2,12.25,80.27,-1.777,78.21,-7.652,78.1,MTWA,1847,0,0
2018,5,4,12,0,0,1,2,-36.96,239.8,-18.87,235,-13.91,236,MTWA,1851,0,0
2018,5,4,12,0,0,1,2,-31.9,198.1,-13.09,199.5,-11,200.7,MTWA,1855,0,0
2018,5,4,12,0,0,1,2,-8.872,232.9,9.769,232.2,14.49,231.4,MTWA,1860,0,0
2018,5,4,12,0,0,1,2,-1.006,288.1,4.693,287.9,10.39,288.2,MTWA,1864,0,0
2018,5,4,12,0,0,1,2,-24.06,188.8,-6.334,190.3,-5.211,190.9,MTWA,1868,0,0
2018,5,4,12,0,0,1,2,-47.05,344.8,-56.64,321.8,-52.66,315.5,MTWA,1873,0,0
2018,5,4,12,0,0,1,0,-60.87,35.53,-80.42,35.39,-82.19,357,MTWA,1877,0,0
2018,5,4,12,0,0,1,2,-37.37,233.5,-18.63,229.7,-14,230.8,MTWA,1881,0,0
2018,5,4,12,0,0,1,2,-34.99,208.7,-15.54,208.9,-12.56,210.2,MTWA,1885,0,0
2018,5,4,12,0,0,1,0,-42.43,107.7,-45.23,125.8,-49.97,129.8,MTWA,1890,0,0
2018,5,4,12,0,0,1,0,-76.12,319.6,-69.2,255.3,-63.36,258.4,MTWA,1894,0,0
2018,5,4,12,0,0,1,0,-27.42,156,-16.38,161.7,-18.15,163.5,MTWA,1898,0,0
2018,5,4,12,0,0,1,0,-0.858,212.4,18.67,211.5,21.73,209.6,MTWA,1903,0,0
2018,5,4,12,0,0,1,0,-17.51,238.2,0.5844,236.3,5.581,236.1,MTWA,1907,0,0
2018,5,4,12,0,0,1,0,-31.11,242.5,-13.43,238.2,-8.304,238.8,MTWA,1911,0,0
2018,5,4,12,0,0,1,0,-31.06,237.5,-12.77,233.9,-7.889,234.5,MTWA,1915,0,0
2018,5,4,12,0,0,1,0,-30.35,234.8,-11.78,231.6,-7.042,232.2,MTWA,1920,0,0
2018,5,4,12,0,0,1,0,-24.07,230.2,-5.119,228.1,-0.6314,228.3,MTWA,1924,0,0
2018,5,4,12,0,0,1,0,-15.96,219,3.548,218.1,7.244,217.6,MTWA,1928,0,0
2018,5,4,12,0,0,1,0,-16.18,196.1,2.363,196.1,4.027,195.8,MTWA,1933,0,0
2018,5,4,12,0,0,1,0,-42.88,167.3,-28.47,176.2,-28.68,179.5,MTWA,1937,0,0
2018,5,4,12,0,0,1,0,-76.39,290.5,-63.62,245.2,-58.08,249.4,MTWA,1941,0,0
2018,5,4,12,0,0,1,0,20.82,222.1,40.2,222.9,44.13,218.8,MTWA,1945,0,0
2018,5,4,12,0,0,1,2,-18.94,188.5,-1.316,189.2,-0.3315,189.3,MTWA,1950,0,0
2018,5,4,12,0,0,1,1,16.74,217.7,36.27,217.4,39.76,213.6,MTWA,1954,0,0
2018,5,4,12,0,0,1,2,14.92,219.3,34.42,219.2,38.08,215.7,MTWA,1958,0,0
2018,5,4,12,0,0,1,2,-76.75,221.7,-57.25,217.1,-53.34,223.7,MTWA,1963,0,0
2018,5,4,12,0,0,1,2,-52.4,226.3,-33.11,222.5,-28.94,225.1,MTWA,1967,0,0
2018,5,4,12,0,0,1,2,-34.15,220.9,-14.68,219.3,-10.82,220.3,MTWA,1971,0,0
2018,5,4,12,0,0,1,1,14.74,223,34.09,223.5,38.1,220.3,MTWA,1975,0,0
2018,5,4,12,0,0,1,2,12.53,248.4,28.54,251.9,34.22,250.7,MTWA,1980,0,0
2018,5,4,12,0,0,1,2,-29.91,251.2,-13.6,246,-8.105,246.5,MTWA,1984,0,0
2018,5,4,12,0,0,1,2,1.405,276.5,10.58,277.6,16.52,277.7,MTWA,1988,0,0
2018,5,4,12,0,0,1,1,16.18,206.1,35.44,203.6,37.65,199.5,MTWA,1993,0,0
2018,5,4,12,0,0,1,2,20.9,270.5,30.92,278,36.85,278.6,MTWA,1997,0,0
2018,5,4,12,0,0,1,2,1.26,284.5,8.001,285.2,13.78,285.5,MTWA,2001,0,0
2018,5,4,12,0,0,1,1,3.12,187.4,20.3,184.6,20.67,182.4,MTWA,2005,0,0
2018,5,4,12,0,0,1,2,-11.37,255.9,3.606,254.3,9.382,254.1,MTWA,2010,0,0
2018,5,4,12,0,0,1,2,49.53,102.6,39.29,85.12,33.31,85.48,MTWA,2014,0,0
2018,5,4,12,0,0,1,2,4.865,251.4,20.43,253.3,26.17,252.5,MTWA,2018,0,0
2018,5,4,12,0,0,1,2,10.35,280.6,17.84,284.4,23.64,285,MTWA,2023,0,0
2018,5,4,12,0,0,1,1,-7.944,193.8,10.28,192.9,11.57,191.7,MTWA,2027,0,0
2018,5,4,12,0,0,1,1,2.577,181.9,18.78,179,18.58,177,MTWA,2031,0,0
2018,5,4,12,0,0,1,1,14.17,204.3,33.31,201.7,35.35,197.8,MTWA,2035,0,0
2018,5,4,12,0,0,1,2,4.91,272.3,15.16,274.5,21.14,274.7,MTWA,2040,0,0
2018,5,4,12,0,0,1,2,37.18,219.3,56.67,220.3,60.23,212.4,MTWA,2044,0,0
2018,5,4,12,0,0,1,2,30.35,290.5,33.33,301.8,38.35,304.2,MTWA,2048,0,0
2018,5,4,12,0,0,1,2,-40.83,338,-48.87,319.1,-44.75,314.5,MTWA,2053,0,0
2018,5,4,12,0,0,1,0,63.96,294.4,60.95,331.8,63.29,342.2,MTWA,2057,0,0
2018,5,4,12,0,0,1,2,-8.303,261.9,5.221,260.7,11.14,260.6,MTWA,2061,0,0
2018,5,4,12,0,0,1,2,6.11,192.4,24.03,189.5,24.89,186.8,MTWA,2065,0,0
2018,5,4,12,0,0,1,1,-2.732,246,14.02,246.2,19.5,245.5,MTWA,2070,0,0
2018,5,4,12,0,0,1,2,-14.26,218.4,5.268,217.5,8.909,216.9,MTWA,2074,0,0
2018,5,4,12,0,0,1,1,-21.47,196,-2.907,196.5,-1.17,196.7,MTWA,2078,0,0
2018,5,4,12,0,0,1,1,-17.05,185.3,0.06539,185.9,0.7005,185.9,MTWA,2083,0,0
2018,5,4,12,0,0,1,1,-11.23,178.3,4.529,178.2,4.329,177.7,MTWA,2087,0,0
2018,5,4,12,0,0,1,1,-5.394,173,9.104,171.7,8.209,170.8,MTWA,2091,0,0
2018,5,4,12,0,0,1,1,-0.02795,168.5,13.25,166,11.74,164.7,MTWA,2095,0,0
2018,5,4,12,0,0,1,1,4.783,164.4,16.84,160.7,14.78,159.1,MTWA,2100,0,0
2018,5,4,12,0,0,1,1,8.939,160.7,19.77,155.6,17.22,153.8,MTWA,2104,0,0
2018,5,4,12,0,0,1,1,12.48,157.1,22.1,150.9,19.1,149,MTWA,2108,0,0
2018,5,4,12,0,0,1,1,14.87,154.1,23.48,147.2,20.15,145.2,MTWA,2112,0,0
2018,5,4,12,0,0,1,1,16.02,152.2,23.97,144.8,20.44,142.9,MTWA,2117,0,0
2018,5,4,12,0,0,1,1,17,150.4,24.31,142.7,20.6,140.7,MTWA,2121,0,0
2018,5,4,12,0,0,1,1,17.92,148.6,24.6,140.5,20.71,138.6,MTWA,2125,0,0
2018,5,4,12,0,0,1,1,18.6,147,24.72,138.7,20.69,136.8,MTWA,2130,0,0
2018,5,4,12,0,0,1,1,19.31,145.2,24.83,136.7,20.66,135,MTWA,2134,0,0
2018,5,4,12,0,0,1,1,19.83,143.7,24.83,135.1,20.53,133.4,MTWA,2138,0,0
2018,5,4,12,0,0,1,1,20.31,142.2,24.78,133.5,20.37,131.8,MTWA,2142,0,0
2018,5,4,12,0,0,1,1,20.7,140.8,24.68,132,20.17,130.3,MTWA,2147,0,0
