year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,12,0,0,1,1,-22.77,24.56,-41.92,21.18,-43.83,15.88,NAIN,1243,0,0
2018,5,4,12,0,0,1,1,-22.6,24.55,-41.75,21.18,-43.66,15.92,NAIN,1247,0,0
2018,5,4,12,0,0,1,1,-22.53,23.88,-41.62,20.36,-43.45,15.11,NAIN,1251,0,0
2018,5,4,12,0,0,1,1,-22.36,23.84,-41.45,20.34,-43.28,15.12,NAIN,1256,0,0
2018,5,4,12,0,0,1,1,-22.19,23.8,-41.27,20.31,-43.1,15.12,NAIN,1260,0,0
2018,5,4,12,0,0,1,1,-22.11,23.07,-41.14,19.42,-42.88,14.24,NAIN,1264,0,0
2018,5,4,12,0,0,1,1,-21.95,22.99,-40.97,19.35,-42.7,14.2,NAIN,1268,0,0
2018,5,4,12,0,0,1,1,-21.88,22.23,-40.84,18.43,-42.48,13.28,NAIN,1273,0,0
2018,5,4,12,0,0,1,1,-21.74,22.12,-40.68,18.31,-42.31,13.2,NAIN,1277,0,0
2018,5,4,12,0,0,1,1,-21.6,22,-40.53,18.19,-42.15,13.09,NAIN,1281,0,0
2018,5,4,12,0,0,1,1,-21.56,21.2,-40.41,17.21,-41.93,12.12,NAIN,1286,0,0
2018,5,4,12,0,0,1,1,-21.44,21.05,-40.28,17.05,-41.79,11.98,NAIN,1290,0,0
2018,5,4,12,0,0,1,1,-21.34,20.89,-40.17,16.87,-41.65,11.83,NAIN,1294,0,0
2018,5,4,12,0,0,1,1,-21.25,20.73,-40.06,16.68,-41.53,11.65,NAIN,1298,0,0
2018,5,4,12,0,0,1,1,-21.25,19.88,-39.97,15.66,-41.34,10.64,NAIN,1303,0,0
2018,5,4,12,0,0,1,1,-21.18,19.7,-39.88,15.45,-41.23,10.44,NAIN,1307,0,0
2018,5,4,12,0,0,1,1,-21.12,19.51,-39.81,15.24,-41.13,10.24,NAIN,1311,0,0
2018,5,4,12,0,0,1,1,-21.08,19.33,-39.74,15.02,-41.05,10.03,NAIN,1316,0,0
2018,5,4,12,0,0,1,1,-21.05,19.14,-39.69,14.8,-40.97,9.811,NAIN,1320,0,0
2018,5,4,12,0,0,1,1,-21.03,18.95,-39.65,14.57,-40.9,9.594,NAIN,1324,0,0
2018,5,4,12,0,0,1,1,-21.01,18.76,-39.61,14.35,-40.85,9.377,NAIN,1328,0,0
2018,5,4,12,0,0,1,1,-21.01,18.58,-39.58,14.14,-40.8,9.163,NAIN,1333,0,0
2018,5,4,12,0,0,1,1,-21.01,18.41,-39.57,13.92,-40.76,8.952,NAIN,1337,0,0
2018,5,4,12,0,0,1,1,-21.01,18.24,-39.55,13.72,-40.72,8.748,NAIN,1341,0,0
2018,5,4,12,0,0,1,1,-21.03,18.08,-39.54,13.52,-40.7,8.552,NAIN,1346,0,0
2018,5,4,12,0,0,1,1,-21.04,17.92,-39.54,13.34,-40.67,8.365,NAIN,1350,0,0
2018,5,4,12,0,0,1,1,-21.06,17.78,-39.54,13.16,-40.65,8.19,NAIN,1354,0,0
2018,5,4,12,0,0,1,1,-21.08,17.65,-39.54,13,-40.64,8.026,NAIN,1358,0,0
2018,5,4,12,0,0,1,1,-21.09,17.53,-39.54,12.85,-40.62,7.877,NAIN,1363,0,0
2018,5,4,12,0,0,1,1,-21.11,17.42,-39.54,12.72,-40.61,7.741,NAIN,1367,0,0
2018,5,4,12,0,0,1,1,-21.12,17.32,-39.54,12.6,-40.6,7.62,NAIN,1371,0,0
2018,5,4,12,0,0,1,1,-21.13,17.23,-39.54,12.49,-40.59,7.515,NAIN,1376,0,0
2018,5,4,12,0,0,1,1,-21.13,17.16,-39.54,12.4,-40.57,7.425,NAIN,1380,0,0
2018,5,4,12,0,0,1,1,-21.13,17.09,-39.52,12.33,-40.55,7.35,NAIN,1384,0,0
2018,5,4,12,0,0,1,1,-21.12,17.04,-39.51,12.26,-40.53,7.29,NAIN,1388,0,0
2018,5,4,12,0,0,1,1,-21.1,17,-39.48,12.21,-40.5,7.246,NAIN,1393,0,0
2018,5,4,12,0,0,1,1,-21.07,16.96,-39.46,12.18,-40.47,7.215,NAIN,1397,0,0
2018,5,4,12,0,0,1,1,-21.04,16.94,-39.42,12.16,-40.43,7.198,NAIN,1401,0,0
2018,5,4,12,0,0,1,1,-21.06,16.3,-39.36,11.39,-40.29,6.438,NAIN,1406,0,0
2018,5,4,12,0,0,1,1,-21.01,16.29,-39.31,11.38,-40.24,6.443,NAIN,1410,0,0
2018,5,4,12,0,0,1,1,-20.95,16.28,-39.25,11.39,-40.18,6.458,NAIN,1414,0,0
2018,5,4,12,0,0,1,1,-20.88,16.28,-39.18,11.4,-40.11,6.482,NAIN,1418,0,0
2018,5,4,12,0,0,1,1,-20.8,16.28,-39.1,11.42,-40.03,6.514,NAIN,1423,0,0
2018,5,4,12,0,0,1,1,-20.71,16.29,-39.01,11.44,-39.95,6.553,NAIN,1427,0,0
2018,5,4,12,0,0,1,1,-20.68,15.68,-38.89,10.72,-39.76,5.851,NAIN,1431,0,0
2018,5,4,12,0,0,1,1,-20.57,15.69,-38.79,10.75,-39.66,5.894,NAIN,1436,0,0
2018,5,4,12,0,0,1,1,-20.46,15.69,-38.68,10.77,-39.55,5.939,NAIN,1440,0,0
2018,5,4,12,0,0,1,1,-20.34,15.69,-38.56,10.8,-39.44,5.986,NAIN,1444,0,0
2018,5,4,12,0,0,1,1,-20.26,15.08,-38.4,10.08,-39.21,5.296,NAIN,1448,0,0
2018,5,4,12,0,0,1,1,-20.13,15.07,-38.27,10.1,-39.08,5.335,NAIN,1453,0,0
2018,5,4,12,0,0,1,1,-19.99,15.06,-38.13,10.11,-38.94,5.371,NAIN,1457,0,0
2018,5,4,12,0,0,1,1,-19.9,14.44,-37.96,9.396,-38.69,4.683,NAIN,1461,0,0
2018,5,4,12,0,0,1,1,-19.76,14.41,-37.81,9.392,-38.55,4.704,NAIN,1466,0,0
2018,5,4,12,0,0,1,1,-19.61,14.38,-37.66,9.383,-38.4,4.72,NAIN,1470,0,0
2018,5,4,12,0,0,1,1,-19.46,14.34,-37.5,9.367,-38.24,4.73,NAIN,1474,0,0
2018,5,4,12,0,0,1,1,-19.35,13.69,-37.31,8.625,-37.97,4.02,NAIN,1478,0,0
2018,5,4,12,0,0,1,1,-19.2,13.64,-37.15,8.588,-37.81,4.009,NAIN,1483,0,0
2018,5,4,12,0,0,1,1,-19.05,13.57,-36.99,8.543,-37.65,3.991,NAIN,1487,0,0
2018,5,4,12,0,0,1,1,-18.9,13.5,-36.83,8.491,-37.49,3.965,NAIN,1491,0,0
2018,5,4,12,0,0,1,1,-18.79,12.83,-36.62,7.722,-37.2,3.23,NAIN,1496,0,0
2018,5,4,12,0,0,1,1,-18.65,12.74,-36.47,7.648,-37.04,3.181,NAIN,1500,0,0
2018,5,4,12,0,0,1,1,-18.51,12.64,-36.32,7.566,-36.88,3.125,NAIN,1504,0,0
2018,5,4,12,0,0,1,1,-18.37,12.54,-36.17,7.478,-36.72,3.061,NAIN,1508,0,0
2018,5,4,12,0,0,1,1,-18.24,12.44,-36.02,7.383,-36.56,2.989,NAIN,1513,0,0
2018,5,4,12,0,0,1,1,-18.14,11.73,-35.82,6.583,-36.28,2.223,NAIN,1517,0,0
2018,5,4,12,0,0,1,1,-18.02,11.61,-35.68,6.469,-36.13,2.132,NAIN,1521,0,0
2018,5,4,12,0,0,1,1,-17.91,11.49,-35.55,6.35,-35.99,2.035,NAIN,1526,0,0
2018,5,4,12,0,0,1,1,-17.8,11.36,-35.42,6.226,-35.85,1.931,NAIN,1530,0,0
2018,5,4,12,0,0,1,1,-17.7,11.23,-35.3,6.098,-35.72,1.823,NAIN,1534,0,0
2018,5,4,12,0,0,1,1,-17.6,11.1,-35.18,5.965,-35.59,1.709,NAIN,1538,0,0
2018,5,4,12,0,0,1,1,-17.54,10.38,-35.01,5.154,-35.33,0.9277,NAIN,1543,0,0
2018,5,4,12,0,0,1,1,-17.46,10.25,-34.91,5.012,-35.21,0.8029,NAIN,1547,0,0
2018,5,4,12,0,0,1,1,-17.39,10.11,-34.81,4.869,-35.1,0.6752,NAIN,1551,0,0
2018,5,4,12,0,0,1,1,-17.32,9.967,-34.72,4.724,-35,0.5448,NAIN,1556,0,0
2018,5,4,12,0,0,1,1,-17.26,9.829,-34.64,4.578,-34.9,0.4127,NAIN,1560,0,0
2018,5,4,12,0,0,1,1,-17.21,9.691,-34.56,4.432,-34.81,0.2793,NAIN,1564,0,0
2018,5,4,12,0,0,1,1,-17.16,9.555,-34.49,4.286,-34.73,0.1447,NAIN,1568,0,0
2018,5,4,12,0,0,1,1,-17.12,9.42,-34.43,4.141,-34.65,0.01012,NAIN,1573,0,0
2018,5,4,12,0,0,1,1,-17.08,9.287,-34.37,3.997,-34.58,359.9,NAIN,1577,0,0
2018,5,4,12,0,0,1,1,-17.05,9.157,-34.32,3.855,-34.51,359.7,NAIN,1581,0,0
2018,5,4,12,0,0,1,1,-17.03,9.029,-34.28,3.715,-34.46,359.6,NAIN,1586,0,0
2018,5,4,12,0,0,1,1,-17.01,8.905,-34.24,3.577,-34.4,359.5,NAIN,1590,0,0
2018,5,4,12,0,0,1,1,-17,8.784,-34.2,3.443,-34.35,359.4,NAIN,1594,0,0
2018,5,4,12,0,0,1,1,-16.99,8.667,-34.17,3.312,-34.31,359.2,NAIN,1598,0,0
2018,5,4,12,0,0,1,1,-16.98,8.554,-34.15,3.185,-34.27,359.1,NAIN,1603,0,0
2018,5,4,12,0,0,1,1,-16.98,8.445,-34.13,3.062,-34.24,359,NAIN,1607,0,0
2018,5,4,12,0,0,1,1,-16.98,8.341,-34.11,2.944,-34.2,358.9,NAIN,1611,0,0
2018,5,4,12,0,0,1,1,-16.98,8.241,-34.09,2.83,-34.18,358.8,NAIN,1616,0,0
2018,5,4,12,0,0,1,1,-16.98,8.146,-34.08,2.721,-34.15,358.7,NAIN,1620,0,0
2018,5,4,12,0,0,1,1,-16.98,8.055,-34.06,2.618,-34.13,358.6,NAIN,1624,0,0
2018,5,4,12,0,0,1,1,-16.99,7.97,-34.05,2.52,-34.11,358.5,NAIN,1628,0,0
2018,5,4,12,0,0,1,1,-16.99,7.889,-34.04,2.428,-34.09,358.4,NAIN,1633,0,0
2018,5,4,12,0,0,1,1,-17,7.814,-34.04,2.341,-34.07,358.3,NAIN,1637,0,0
2018,5,4,12,0,0,1,1,-17,7.743,-34.03,2.26,-34.05,358.2,NAIN,1641,0,0
2018,5,4,12,0,0,1,1,-17,7.677,-34.02,2.184,-34.04,358.1,NAIN,1646,0,0
2018,5,4,12,0,0,1,1,-17.01,7.616,-34.01,2.115,-34.02,358.1,NAIN,1650,0,0
2018,5,4,12,0,0,1,1,-17,7.559,-34,2.05,-34,358,NAIN,1654,0,0
2018,5,4,12,0,0,1,1,-17,7.507,-33.98,1.992,-33.98,357.9,NAIN,1658,0,0
2018,5,4,12,0,0,1,1,-17,7.459,-33.97,1.939,-33.96,357.9,NAIN,1663,0,0
2018,5,4,12,0,0,1,1,-16.99,7.414,-33.95,1.891,-33.94,357.8,NAIN,1667,0,0
2018,5,4,12,0,0,1,1,-16.97,7.374,-33.93,1.848,-33.92,357.8,NAIN,1671,0,0
2018,5,4,12,0,0,1,1,-16.96,7.337,-33.91,1.81,-33.89,357.8,NAIN,1676,0,0
2018,5,4,12,0,0,1,1,-16.94,7.303,-33.88,1.776,-33.86,357.7,NAIN,1680,0,0
2018,5,4,12,0,0,1,1,-16.91,7.273,-33.86,1.747,-33.83,357.7,NAIN,1684,0,0
2018,5,4,12,0,0,1,1,-16.88,7.244,-33.82,1.722,-33.79,357.7,NAIN,1688,0,0
2018,5,4,12,0,0,1,1,-16.85,7.219,-33.78,1.7,-33.76,357.7,NAIN,1693,0,0
2018,5,4,12,0,0,1,1,-16.81,7.194,-33.74,1.681,-33.71,357.7,NAIN,1697,0,0
2018,5,4,12,0,0,1,1,-16.77,7.172,-33.7,1.666,-33.66,357.7,NAIN,1701,0,0
2018,5,4,12,0,0,1,1,-16.74,6.629,-33.57,1.059,-33.48,357.1,NAIN,1706,0,0
2018,5,4,12,0,0,1,1,-16.69,6.609,-33.52,1.048,-33.42,357.1,NAIN,1710,0,0
2018,5,4,12,0,0,1,1,-16.64,6.589,-33.46,1.038,-33.36,357.1,NAIN,1714,0,0
2018,5,4,12,0,0,1,1,-16.57,6.568,-33.39,1.03,-33.3,357.1,NAIN,1718,0,0
2018,5,4,12,0,0,1,1,-16.51,6.548,-33.32,1.022,-33.23,357.1,NAIN,1723,0,0
2018,5,4,12,0,0,1,1,-16.43,6.527,-33.25,1.015,-33.15,357.1,NAIN,1727,0,0
2018,5,4,12,0,0,1,1,-16.36,6.505,-33.17,1.007,-33.07,357.1,NAIN,1731,0,0
2018,5,4,12,0,0,1,1,-16.28,6.481,-33.09,0.9992,-32.99,357.1,NAIN,1735,0,0
2018,5,4,12,0,0,1,1,-16.19,6.456,-33,0.9904,-32.9,357.1,NAIN,1740,0,0
2018,5,4,12,0,0,1,1,-16.1,6.429,-32.91,0.9803,-32.81,357.1,NAIN,1744,0,0
2018,5,4,12,0,0,1,1,-16.01,6.399,-32.81,0.9687,-32.71,357.1,NAIN,1748,0,0
2018,5,4,12,0,0,1,1,-15.91,6.367,-32.71,0.9551,-32.61,357.1,NAIN,1753,0,0
2018,5,4,12,0,0,1,1,-15.81,6.333,-32.6,0.9392,-32.5,357.1,NAIN,1757,0,0
2018,5,4,12,0,0,1,1,-15.72,5.801,-32.41,0.3641,-32.26,356.6,NAIN,1761,0,0
2018,5,4,12,0,0,1,1,-15.61,5.759,-32.3,0.3424,-32.14,356.6,NAIN,1765,0,0
2018,5,4,12,0,0,1,1,-15.5,5.714,-32.18,0.3177,-32.02,356.6,NAIN,1770,0,0
2018,5,4,12,0,0,1,1,-15.39,5.666,-32.06,0.2898,-31.9,356.5,NAIN,1774,0,0
2018,5,4,12,0,0,1,1,-15.27,5.614,-31.94,0.2583,-31.78,356.5,NAIN,1778,0,0
2018,5,4,12,0,0,1,1,-15.16,5.558,-31.81,0.2234,-31.65,356.5,NAIN,1783,0,0
2018,5,4,12,0,0,1,1,-15.04,5.499,-31.69,0.1846,-31.52,356.5,NAIN,1787,0,0
2018,5,4,12,0,0,1,1,-14.91,5.436,-31.56,0.1421,-31.38,356.5,NAIN,1791,0,0
2018,5,4,12,0,0,1,1,-14.79,5.369,-31.42,0.09566,-31.24,356.4,NAIN,1795,0,0
2018,5,4,12,0,0,1,1,-14.67,5.298,-31.29,0.04534,-31.11,356.4,NAIN,1800,0,0
2018,5,4,12,0,0,1,1,-14.55,5.224,-31.15,360,-30.97,356.4,NAIN,1804,0,0
2018,5,4,12,0,0,1,1,-14.43,4.679,-30.93,359.4,-30.69,355.8,NAIN,1808,0,0
2018,5,4,12,0,0,1,1,-14.3,4.598,-30.8,359.4,-30.55,355.8,NAIN,1813,0,0
2018,5,4,12,0,0,1,1,-14.18,4.513,-30.66,359.3,-30.4,355.8,NAIN,1817,0,0
2018,5,4,12,0,0,1,1,-14.05,4.424,-30.52,359.2,-30.26,355.7,NAIN,1821,0,0
2018,5,4,12,0,0,1,1,-13.93,4.333,-30.38,359.1,-30.11,355.7,NAIN,1825,0,0
2018,5,4,12,0,0,1,1,-13.81,4.238,-30.24,359.1,-29.97,355.6,NAIN,1830,0,0
2018,5,4,12,0,0,1,1,-13.69,4.141,-30.11,359,-29.82,355.5,NAIN,1834,0,0
2018,5,4,12,0,0,1,1,-13.57,4.041,-29.97,358.9,-29.68,355.5,NAIN,1838,0,0
2018,5,4,12,0,0,1,1,-13.45,3.938,-29.83,358.8,-29.54,355.4,NAIN,1843,0,0
2018,5,4,12,0,0,1,1,-13.34,3.833,-29.7,358.7,-29.39,355.3,NAIN,1847,0,0
2018,5,4,12,0,0,1,1,-13.22,3.727,-29.57,358.6,-29.25,355.3,NAIN,1851,0,0
2018,5,4,12,0,0,1,1,-13.11,3.618,-29.44,358.6,-29.11,355.2,NAIN,1855,0,0
2018,5,4,12,0,0,1,1,-13,3.508,-29.31,358.5,-28.98,355.1,NAIN,1860,0,0
2018,5,4,12,0,0,1,1,-12.9,2.966,-29.1,357.9,-28.71,354.6,NAIN,1864,0,0
2018,5,4,12,0,0,1,1,-12.79,2.854,-28.98,357.8,-28.58,354.5,NAIN,1868,0,0
2018,5,4,12,0,0,1,1,-12.69,2.742,-28.86,357.7,-28.45,354.4,NAIN,1873,0,0
2018,5,4,12,0,0,1,1,-12.6,2.628,-28.74,357.6,-28.32,354.3,NAIN,1877,0,0
2018,5,4,12,0,0,1,1,-12.5,2.514,-28.62,357.5,-28.2,354.2,NAIN,1881,0,0
2018,5,4,12,0,0,1,1,-12.41,2.399,-28.51,357.4,-28.08,354.2,NAIN,1885,0,0
2018,5,4,12,0,0,1,1,-12.33,2.285,-28.41,357.3,-27.96,354.1,NAIN,1890,0,0
2018,5,4,12,0,0,1,1,-12.24,2.171,-28.3,357.2,-27.84,354,NAIN,1894,0,0
2018,5,4,12,0,0,1,1,-12.16,2.057,-28.2,357.1,-27.73,353.9,NAIN,1898,0,0
2018,5,4,12,0,0,1,1,-12.09,1.944,-28.1,357,-27.62,353.8,NAIN,1903,0,0
2018,5,4,12,0,0,1,1,-12.02,1.831,-28.01,356.9,-27.52,353.7,NAIN,1907,0,0
2018,5,4,12,0,0,1,1,-11.95,1.72,-27.92,356.8,-27.42,353.6,NAIN,1911,0,0
2018,5,4,12,0,0,1,1,-11.88,1.609,-27.83,356.7,-27.32,353.5,NAIN,1915,0,0
2018,5,4,12,0,0,1,1,-11.82,1.499,-27.75,356.5,-27.23,353.4,NAIN,1920,0,0
2018,5,4,12,0,0,1,1,-11.77,1.391,-27.67,356.4,-27.14,353.3,NAIN,1924,0,0
2018,5,4,12,0,0,1,1,-11.71,1.285,-27.6,356.3,-27.06,353.3,NAIN,1928,0,0
2018,5,4,12,0,0,1,1,-11.66,1.18,-27.53,356.2,-26.98,353.2,NAIN,1933,0,0
2018,5,4,12,0,0,1,1,-11.61,1.077,-27.46,356.1,-26.9,353.1,NAIN,1937,0,0
2018,5,4,12,0,0,1,1,-11.57,0.9753,-27.4,356,-26.83,353,NAIN,1941,0,0
2018,5,4,12,0,0,1,1,-11.53,0.8758,-27.34,355.9,-26.76,352.9,NAIN,1945,0,0
2018,5,4,12,0,0,1,1,-11.49,0.7785,-27.28,355.8,-26.69,352.8,NAIN,1950,0,0
2018,5,4,12,0,0,1,1,-11.46,0.6834,-27.23,355.8,-26.63,352.7,NAIN,1954,0,0
2018,5,4,12,0,0,1,1,-11.43,0.5903,-27.18,355.7,-26.57,352.6,NAIN,1958,0,0
2018,5,4,12,0,0,1,1,-11.4,0.4997,-27.13,355.6,-26.52,352.6,NAIN,1963,0,0
2018,5,4,12,0,0,1,1,-11.37,0.02163,-27,355.1,-26.34,352.1,NAIN,1967,0,0
2018,5,4,12,0,0,1,1,-11.35,359.9,-26.97,355,-26.29,352,NAIN,1971,0,0
2018,5,4,12,0,0,1,1,-11.33,359.9,-26.93,354.9,-26.24,351.9,NAIN,1975,0,0
2018,5,4,12,0,0,1,1,-11.32,359.8,-26.89,354.8,-26.2,351.8,NAIN,1980,0,0
2018,5,4,12,0,0,1,1,-11.3,359.7,-26.86,354.7,-26.16,351.8,NAIN,1984,0,0
2018,5,4,12,0,0,1,1,-11.29,359.6,-26.84,354.6,-26.13,351.7,NAIN,1988,0,0
2018,5,4,12,0,0,1,1,-11.28,359.5,-26.81,354.6,-26.09,351.6,NAIN,1993,0,0
2018,5,4,12,0,0,1,1,-11.27,359.5,-26.79,354.5,-26.06,351.5,NAIN,1997,0,0
2018,5,4,12,0,0,1,1,-11.26,359.4,-26.76,354.4,-26.03,351.5,NAIN,2001,0,0
2018,5,4,12,0,0,1,1,-11.26,359.3,-26.74,354.4,-26.01,351.4,NAIN,2005,0,0
2018,5,4,12,0,0,1,1,-11.25,359.3,-26.73,354.3,-25.98,351.3,NAIN,2010,0,0
2018,5,4,12,0,0,1,1,-11.25,359.2,-26.71,354.2,-25.96,351.3,NAIN,2014,0,0
2018,5,4,12,0,0,1,1,-11.25,359.2,-26.7,354.2,-25.94,351.2,NAIN,2018,0,0
2018,5,4,12,0,0,1,1,-11.24,359.1,-26.68,354.1,-25.92,351.2,NAIN,2023,0,0
2018,5,4,12,0,0,1,1,-11.24,359,-26.67,354,-25.9,351.1,NAIN,2027,0,0
2018,5,4,12,0,0,1,1,-11.24,359,-26.66,354,-25.88,351.1,NAIN,2031,0,0
2018,5,4,12,0,0,1,1,-11.24,358.9,-26.65,353.9,-25.87,351,NAIN,2035,0,0
2018,5,4,12,0,0,1,1,-11.25,358.9,-26.64,353.9,-25.85,351,NAIN,2040,0,0
2018,5,4,12,0,0,1,1,-11.25,358.9,-26.63,353.8,-25.84,350.9,NAIN,2044,0,0
2018,5,4,12,0,0,1,1,-11.25,358.8,-26.62,353.8,-25.83,350.9,NAIN,2048,0,0
2018,5,4,12,0,0,1,1,-11.25,358.8,-26.61,353.8,-25.81,350.8,NAIN,2053,0,0
2018,5,4,12,0,0,1,1,-11.25,358.7,-26.6,353.7,-25.8,350.8,NAIN,2057,0,0
2018,5,4,12,0,0,1,1,-11.25,358.7,-26.6,353.7,-25.79,350.7,NAIN,2061,0,0
2018,5,4,12,0,0,1,1,-11.25,358.7,-26.59,353.6,-25.78,350.7,NAIN,2065,0,0
2018,5,4,12,0,0,1,1,-11.24,358.6,-26.58,353.6,-25.76,350.7,NAIN,2070,0,0
2018,5,4,12,0,0,1,1,-11.24,358.6,-26.57,353.6,-25.75,350.6,NAIN,2074,0,0
2018,5,4,12,0,0,1,1,-11.24,358.6,-26.56,353.5,-25.74,350.6,NAIN,2078,0,0
2018,5,4,12,0,0,1,1,-11.23,358.5,-26.55,353.5,-25.72,350.6,NAIN,2083,0,0
2018,5,4,12,0,0,1,1,-11.23,358.5,-26.54,353.5,-25.71,350.6,NAIN,2087,0,0
2018,5,4,12,0,0,1,1,-11.22,358.5,-26.52,353.5,-25.69,350.5,NAIN,2091,0,0
2018,5,4,12,0,0,1,1,-11.21,358.5,-26.51,353.4,-25.68,350.5,NAIN,2095,0,0
2018,5,4,12,0,0,1,1,-11.2,358.4,-26.49,353.4,-25.66,350.5,NAIN,2100,0,0
2018,5,4,12,0,0,1,1,-11.19,358.4,-26.48,353.4,-25.64,350.5,NAIN,2104,0,0
2018,5,4,12,0,0,1,1,-11.18,358.4,-26.46,353.4,-25.62,350.5,NAIN,2108,0,0
